Food code;Main food description;WWEIA Category number;WWEIA Category description;Energy;Protein;Carbohydrate;Total Fat;Calcium;Iron
92410520;Soft drink, fruit flavored, diet, caffeine free;7102;Diet soft drinks;0;0,1;0;0;4;0,04
92410550;Soft drink, fruit flavored, caffeine containing;7202;Soft drinks;49;0;12,83;0;2;0,11
92410560;Soft drink, fruit flavored, caffeine containing, diet;7102;Diet soft drinks;0;0,1;0;0;4;0,04
92410610;Soft drink, ginger ale;7202;Soft drinks;34;0;8,76;0;3;0,18
92410620;Soft drink, ginger ale, diet;7102;Diet soft drinks;0;0,1;0;0;4;0,04
92410710;Soft drink, root beer;7202;Soft drinks;41;0;10,6;0;5;0,05
92410720;Soft drink, root beer, diet;7102;Diet soft drinks;0;0,1;0;0;4;0,04
92410810;Soft drink, chocolate flavored;7202;Soft drinks;42;0;10,7;0;4;0,1
92410820;Soft drink, chocolate flavored, diet;7102;Diet soft drinks;2;0,11;0,29;0,03;3;0,11
92411510;Soft drink, cola, fruit or vanilla flavored;7202;Soft drinks;42;0;10,36;0,25;1;0,02
92411520;Soft drink, cola, chocolate flavored;7202;Soft drinks;42;0;10,36;0,25;1;0,02
92411610;Soft drink, cola, fruit or vanilla flavored, diet;7102;Diet soft drinks;2;0,11;0,29;0,03;3;0,11
92411620;Soft drink, cola, chocolate flavored, diet;7102;Diet soft drinks;2;0,11;0,29;0,03;3;0,11
92432000;Fruit juice drink, citrus, carbonated;7204;Fruit drinks;32;0,46;7,16;0,24;10;0,06
92433000;Fruit juice drink, noncitrus, carbonated;7204;Fruit drinks;33;0,07;7,74;0,18;7;0,06
92510610;Fruit juice drink;7204;Fruit drinks;10;0;2,5;0;0;0
92510650;Tamarind drink;7204;Fruit drinks;109;0,64;27,67;0,18;19;0,65
92510720;Fruit punch, made with fruit juice and soda;7204;Fruit drinks;44;0,18;10,82;0,06;8;0,24
92510955;Lemonade, fruit juice drink;7204;Fruit drinks;46;0;12,08;0;2;0
92510960;Lemonade, fruit flavored drink;7204;Fruit drinks;25;0;6,55;0,07;4;0,01
92511000;Lemonade, frozen concentrate, not reconstituted;7204;Fruit drinks;196;0,22;49,89;0,7;7;0,09
92511015;Fruit flavored drink;7204;Fruit drinks;64;0;16,03;0;3;0
92512090;Pina Colada, nonalcoholic;7204;Fruit drinks;128;0,47;25,64;2,79;11;0,26
92512110;Margarita mix, nonalcoholic;7204;Fruit drinks;87;0,1;21,4;0,1;2;0,11
92513000;Slush frozen drink;7204;Fruit drinks;28;0;7,68;0,02;4;0
92513010;Slush frozen drink, no sugar added;7106;Other diet drinks;11;0;3,11;0,01;3;0
92530410;Fruit flavored drink, with high vitamin C;7204;Fruit drinks;27;0;6,67;0;3;0
92530510;Cranberry juice drink, with high vitamin C;7204;Fruit drinks;54;0;13,52;0,1;3;0,1
92530610;Fruit juice drink, with high vitamin C;7204;Fruit drinks;46;0,13;11,35;0,11;3;0,25
92530950;Vegetable and fruit juice drink, with high vitamin C;7204;Fruit drinks;29;0,04;7,47;0,01;3;0,04
92531030;Fruit juice drink (Sunny D);7204;Fruit drinks;54;0,13;13,16;0;3;0,25
92541010;Fruit flavored drink, powdered, reconstituted;7204;Fruit drinks;25;0;6,55;0,07;4;0,01
92542000;Fruit flavored drink, with high vitamin C, powdered, reconstituted;7204;Fruit drinks;41;0;10,45;0;43;0
92550030;Fruit juice drink, with high vitamin C, light;7204;Fruit drinks;19;0,1;4,7;0;10;0,06
92550035;Fruit juice drink, light;7204;Fruit drinks;39;0;10;0,07;5;0,04
92550040;Fruit juice drink, diet;7204;Fruit drinks;1;0;0,47;0;9;0
92550110;Cranberry juice drink, with high vitamin C, light;7204;Fruit drinks;19;0,1;4,7;0;10;0,06
92550200;Grape juice drink, light;7204;Fruit drinks;23;0,06;5,51;0,1;5;0,03
92550350;Orange juice beverage, 40-50% juice, light;7204;Fruit drinks;21;0,21;5,42;0;0;0
92550360;Apple juice beverage, 40-50% juice, light;7204;Fruit drinks;22;0;5,1;0,1;3;0,2
92550370;Lemonade, fruit juice drink, light;7204;Fruit drinks;21;0;5;0;2;0
92550380;Pomegranate juice beverage, 40-50% juice, light;7204;Fruit drinks;27;0,08;6,56;0,14;7;0,05
92550400;Vegetable and fruit juice drink, with high vitamin C, diet;7106;Other diet drinks;4;0;1,1;0;8;0,3
92550405;Vegetable and fruit juice drink, with high vitamin C, light;7204;Fruit drinks;4;0;1,1;0;8;0,3
92550610;Fruit flavored drink, with high vitamin C, diet;7106;Other diet drinks;2;0;0,87;0;13;0
92550620;Fruit flavored drink, diet;7106;Other diet drinks;4;0,01;1,45;0;20;0
92552000;Fruit flavored drink, with high vitamin C, powdered, reconstituted, diet;7106;Other diet drinks;2;0;0,87;0;13;0
92552010;Fruit flavored drink, powdered, reconstituted, diet;7106;Other diet drinks;2;0;0,73;0;12;0
92552030;Fruit juice drink (Capri Sun);7204;Fruit drinks;39;0;10;0,07;5;0,04
92582110;Fruit juice drink, added calcium (Sunny D);7204;Fruit drinks;53;0;13,2;0;100;0,05
92610020;Horchata, made with water;7220;Smoothies and grain drinks;88;1,09;20,45;0,13;13;0,7
